,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
69,2016-04-29,short,2016-04-29 08:37:00-04:00,1278.8,1280.4548328845035,1270.9169205291278,2016-04-29 09:09:00-04:00,1280.4548328845035,sl,-100.0,-1.0,1280.38,1273.69,Uptrend,Uptrend
70,2016-05-02,short,2016-05-02 10:42:00-04:00,1292.36,1293.1559955646978,1288.5681389886947,2016-05-02 10:55:00-04:00,1293.1559955646978,sl,-100.0,-1.0,1293.12,1288.67,Downtrend,Uptrend
71,2016-05-03,long,2016-05-03 07:58:00-04:00,1293.07,1292.1064264216816,1297.6601475400003,2016-05-03 08:21:00-04:00,1297.6601475400003,tp,476.36710296801215,4.763671029680122,1296.04,1292.15,Downtrend,Downtrend
72,2016-05-04,long,2016-05-04 09:11:00-04:00,1284.12,1284.0152637414872,1284.6189290804343,2016-05-04 09:11:00-04:00,1284.6189290804343,tp,476.36710296825584,4.763671029682558,1289.36,1284.02,Downtrend,Downtrend
73,2016-05-05,short,2016-05-05 11:26:00-04:00,1276.79,1277.5650483129953,1273.0979248047818,2016-05-05 12:00:00-04:00,1275.48,close,169.0217213604718,0.0,1277.53,1274.13,Downtrend,Downtrend
74,2016-05-06,long,2016-05-06 08:48:00-04:00,1287.94,1286.5679550134814,1294.4759709536968,2016-05-06 09:21:00-04:00,1286.5679550134814,sl,-100.0,-1.0,1294.25,1286.63,Uptrend,Downtrend
75,2016-05-06,short,2016-05-06 10:45:00-04:00,1291.3,1294.0859844764427,1278.0284864604314,2016-05-06 12:00:00-04:00,1291.1,close,7.178790897478799,0.0,1293.96,1282.75,Downtrend,Downtrend
76,2016-05-09,long,2016-05-09 11:23:00-04:00,1264.97,1264.090215428492,1269.1610042756527,2016-05-09 11:45:00-04:00,1264.090215428492,sl,-100.0,-1.0,1267.79,1264.13,Downtrend,Uptrend
77,2016-05-10,long,2016-05-10 08:21:00-04:00,1263.36,1262.5116363060456,1267.4013255515222,2016-05-10 08:22:00-04:00,1262.5116363060456,sl,-100.0,-1.0,1266.73,1262.55,Uptrend,Downtrend
78,2016-05-11,short,2016-05-11 09:46:00-04:00,1277.83,1279.0239933470468,1272.1422084830417,2016-05-11 11:28:00-04:00,1272.1422084830417,tp,476.3671029680205,4.763671029680205,1278.97,1274.05,Downtrend,Downtrend
79,2016-05-12,long,2016-05-12 09:38:00-04:00,1275.19,1275.085263741487,1275.6889290804356,2016-05-12 09:39:00-04:00,1275.6889290804356,tp,476.3671029683071,4.763671029683071,1277.98,1275.09,Downtrend,Downtrend
80,2016-05-13,long,2016-05-13 09:40:00-04:00,1265.84,1264.1851671154966,1273.723079470871,2016-05-13 10:04:00-04:00,1264.1851671154966,sl,-100.0,-1.0,1270.59,1264.26,Uptrend,Downtrend
81,2016-05-16,short,2016-05-16 09:20:00-04:00,1287.7758791264175,1288.691400624288,1283.4146358899625,2016-05-16 10:23:00-04:00,1283.4146358899625,tp,476.36710296801783,4.763671029680179,1288.65,1285.35,Downtrend,Downtrend
82,2016-05-17,short,2016-05-17 11:31:00-04:00,1281.33,1282.199310945657,1277.1888886323895,2016-05-17 12:00:00-04:00,1279.32,close,231.21761091832528,0.0,1282.16,1278.85,Downtrend,Downtrend
83,2016-05-18,short,2016-05-18 08:35:00-04:00,1271.52,1271.9284714082003,1269.5741765863033,2016-05-18 08:43:00-04:00,1271.9284714082003,sl,-100.0,-1.0,1271.91,1269.7,Downtrend,Uptrend
84,2016-05-18,long,2016-05-18 09:03:00-04:00,1267.69,1265.5848012038912,1277.7184745167415,2016-05-18 12:00:00-04:00,1272.84,close,244.63247886702231,0.0,1272.71,1269.7,Downtrend,Uptrend
85,2016-05-19,long,2016-05-19 07:42:00-04:00,1252.76,1252.1630033264767,1255.6038957584785,2016-05-19 07:44:00-04:00,1252.1630033264767,sl,-100.0,-1.0,1254.38,1252.19,Downtrend,Uptrend
86,2016-05-20,short,2016-05-20 10:40:00-04:00,1252.33,1252.8117867891592,1250.0349262299992,2016-05-20 11:06:00-04:00,1252.8117867891592,sl,-100.0,-1.0,1252.79,1250.36,Downtrend,Downtrend
87,2016-05-20,long,2016-05-20 11:22:00-04:00,1251.99,1251.4348978298817,1254.6343241263048,2016-05-20 11:23:00-04:00,1251.4348978298817,sl,-100.0,-1.0,1253.47,1251.46,Downtrend,Uptrend
88,2016-05-23,long,2016-05-23 07:46:00-04:00,1248.56,1248.2981593537177,1249.8073227010873,2016-05-23 07:47:00-04:00,1248.2981593537177,sl,-100.0,-1.0,1249.34,1248.31,Downtrend,Uptrend
89,2016-05-24,long,2016-05-24 09:20:00-04:00,1236.86,1235.959268176789,1241.1507900917406,2016-05-24 09:21:00-04:00,1235.959268176789,sl,-100.0,-1.0,1240.75,1237.72,Downtrend,Downtrend
90,2016-05-25,short,2016-05-25 10:05:00-04:00,1221.5625974113245,1222.0521373948955,1219.2305899737173,2016-05-25 10:21:00-04:00,1222.0521373948955,sl,-100.0,-1.0,1222.03,1217.74,Uptrend,Uptrend
91,2016-05-26,long,2016-05-26 09:18:00-04:00,1230.63,1230.3576857278663,1231.927215609132,2016-05-26 09:31:00-04:00,1230.3576857278663,sl,-100.0,-1.0,1232.11,1230.37,Downtrend,Downtrend
92,2016-05-27,long,2016-05-27 09:49:00-04:00,1215.31,1214.7130033264766,1218.1538957584785,2016-05-27 10:18:00-04:00,1214.7130033264766,sl,-100.0,-1.0,1217.76,1214.74,Downtrend,Downtrend
93,2016-05-30,short,2016-05-30 09:27:00-04:00,1208.6085044984918,1209.102331245828,1206.2560763285255,2016-05-30 09:28:00-04:00,1209.102331245828,sl,-100.0,-1.0,1209.08,1207.3,Uptrend,Downtrend
94,2016-05-31,short,2016-05-31 08:51:00-04:00,1210.18,1210.7874702993747,1207.2862113334781,2016-05-31 09:00:00-04:00,1210.7874702993747,sl,-100.0,-1.0,1210.76,1208.32,Uptrend,Uptrend
95,2016-06-01,short,2016-06-01 09:49:00-04:00,1214.95,1215.3061032789437,1213.2536411265219,2016-06-01 09:59:00-04:00,1215.3061032789437,sl,-100.00000000000001,-1.0000000000000002,1215.29,1213.52,Uptrend,Downtrend
