,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
66,2015-06-23,long,2015-06-23 08:36:00-04:00,1180.86,1179.2704279487339,1186.1687959191584,2015-06-23 08:43:00-04:00,1179.2704279487339,sl,-100.0,-1.0,1179.73,1183.87,Uptrend,Downtrend
67,2015-06-24,long,2015-06-24 10:09:00-04:00,1173.49,1172.4209072929536,1177.0605176093459,2015-06-24 10:21:00-04:00,1172.4209072929536,sl,-100.0,-1.0,1172.73,1175.72,Uptrend,Uptrend
68,2015-06-25,long,2015-06-25 10:18:00-04:00,1172.74,1171.1363609394302,1178.0957764140194,2015-06-25 12:00:00-04:00,1173.3,close,34.920576192561455,0.0,1171.6,1175.39,Uptrend,Downtrend
69,2015-06-26,long,2015-06-26 10:17:00-04:00,1170.51,1169.525309348773,1173.7986346401872,2015-06-26 12:00:00-04:00,1173.25,close,278.2599790691144,0.0,1169.81,1172.05,Uptrend,Uptrend
70,2015-06-29,long,2015-06-29 10:35:00-04:00,1175.3,1175.1733969162706,1175.722824453739,2015-06-29 10:37:00-04:00,1175.722824453739,tp,333.9764256001478,3.3397642560014784,1175.39,1177.11,Uptrend,Uptrend
71,2015-06-30,long,2015-06-30 08:40:00-04:00,1172.07,1171.324448506928,1174.55996622757,2015-06-30 08:42:00-04:00,1171.324448506928,sl,-100.0,-1.0,1171.54,1173.38,Uptrend,Downtrend
72,2015-07-01,long,2015-07-01 09:05:00-04:00,1169.05,1168.0512423394698,1172.385615135047,2015-07-01 09:11:00-04:00,1168.0512423394698,sl,-100.0,-1.0,1168.34,1170.65,Uptrend,Downtrend
73,2015-07-02,long,2015-07-02 09:10:00-04:00,1166.59,1165.7600464511088,1169.3618491967286,2015-07-02 09:18:00-04:00,1165.7600464511088,sl,-100.0,-1.0,1166.0,1168.62,Uptrend,Downtrend
74,2015-07-03,long,2015-07-03 11:10:00-04:00,1167.553468298285,1167.2391152351895,1168.6033334221763,2015-07-03 11:14:00-04:00,1167.2391152351895,sl,-100.0,-1.0,1167.33,1168.02,Uptrend,Uptrend
75,2015-07-07,long,2015-07-07 09:00:00-04:00,1157.32,1147.3605574133046,1190.5821903607496,2015-07-07 12:00:00-04:00,1156.56,close,-7.630949155882111,0.0,1164.4,1166.6,Uptrend,Downtrend
